project_KEY,update__staff_KEY,project_number,description,long_description,engagement_KEY,engagement_template__engagement_template_id,engagement_template__engagement_template_id_sortable,engagement__description,engagement__client_KEY,engagement__client__client_description,engagement__client__client_id,engagement__client__client_id_sortable,engagement__engagement_template_KEY,engagement__office_KEY,priority_KEY,priority__description,priority__sort,tracking_description_KEY,tracking_description__description,responsible__staff_KEY,responsible__staff__staff_id,responsible__staff__description,assigned__staff_KEY,assigned__staff__staff_id,assigned__staff__staff_id_sortable,assigned__staff__description,department_KEY,department__department_id,target,completion_event,has_tasks,budgeted_based_on_tasks,budgeted_hours,budgeted_hours_variance,is_over_budgeted_hours,tasks_budgeted_amount,stored_budgeted_amount,calculated_budgeted_amount,percent_complete,percent_complete_is_overridden,received_date,target_start_date,target_complete_date,actual_start_date,actual_complete_date,comments,project_template_KEY,project_template__project_template_id,project_template__project_template_id_sortable,original_due_date,current_due_date,extension_number,is_extended,posted_actual_hours,posted_actual_amount,live_actual_hours,live_actual_amount,has_time_without_task,remaining_hours_adjustment,remaining_hours_adjustment_count,remaining_hours,has_remaining_hours_entries,solution_type_name,completion_event_recorded_date_utc,generate_descriptions_from_project,generate_engagement_from_project,generate_groupings_from_project,generate_assigned_from_project,generate_notes_from_project,generate_tasks_from_project,budget_generation_KEY,generate_budgeted_hours_factor,generate_budgeted_amount_factor,generate_custom_values_from_project,generate_links_from_project,recurring,schedule_item_KEY,assigned_staff_list,assigned_staff_id_list,budgeted_amount_is_calculated,staff_assignment_method_KEY,staff_qualifications__filter_KEY,is_open,extension_event,gofileroom_workflow_KEY,budgeted_amount,budgeted_amount_variance,is_over_budgeted_amount
221,61,10221,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-1.75,TRUE,540,540,0,1,FALSE,,12/31/2019,12/31/2019,12/19/2019,01/08/2020,,208,TAXPLAN,TAXPLAN,12/31/2019,12/31/2019,0,FALSE,5.5,947.5,5.5,947.5,FALSE,0,0,-1.75,FALSE,Other,12/19/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,542371,,,TRUE,1,,FALSE,,,540,-407.5,TRUE
222,61,10222,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,2.75,FALSE,570,570,0,0.27,FALSE,,12/31/2020,12/31/2020,01/07/2021,01/07/2021,,208,TAXPLAN,TAXPLAN,12/31/2020,12/31/2020,0,FALSE,1,150,1,150,TRUE,0,0,2.75,FALSE,Other,04/15/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,573652,,,TRUE,1,,FALSE,,,570,420,FALSE
223,61,10223,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,2.5,FALSE,721.25,721.25,0,0.33,FALSE,,12/31/2021,12/31/2021,07/19/2021,01/03/2022,,208,TAXPLAN,TAXPLAN,12/31/2021,12/31/2021,0,FALSE,1.25,360,1.25,360,FALSE,0,0,2.5,FALSE,Other,04/15/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,685903,,,TRUE,1,,FALSE,,,721.25,361.25,FALSE
224,61,10224,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,0.65,FALSE,826.25,826.25,0,0.83,FALSE,,12/30/2022,12/30/2022,08/05/2022,02/06/2023,,208,TAXPLAN,TAXPLAN,12/30/2022,12/30/2022,0,FALSE,3.1,710,3.1,710,TRUE,0,0,0.65,FALSE,Other,04/15/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,764613,,,TRUE,1,,FALSE,,,826.25,116.25,FALSE
225,61,10225,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,3.72,FALSE,548.75,548.75,0,0.01,FALSE,,12/31/2021,12/31/2021,01/12/2022,02/02/2022,,208,TAXPLAN,TAXPLAN,12/31/2021,12/31/2021,0,FALSE,0.03,4.65,0.03,4.65,FALSE,0,0,3.72,FALSE,Other,04/15/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,683979,,,TRUE,1,,FALSE,,,548.75,544.1,FALSE
226,61,10226,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,0.25,FALSE,390,390,0,0.93,FALSE,,12/31/2015,12/31/2015,12/07/2015,02/29/2016,,208,TAXPLAN,TAXPLAN,12/31/2015,12/31/2015,0,FALSE,3.5,560,3.5,560,TRUE,0,0,0.25,FALSE,Other,11/18/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,168714,,,TRUE,1,,FALSE,,,390,-170,TRUE
227,61,10227,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,1.75,FALSE,420,420,0,0.53,FALSE,,12/30/2016,12/30/2016,12/20/2016,02/05/2017,,208,TAXPLAN,TAXPLAN,12/30/2016,12/30/2016,0,FALSE,2,280,2,280,FALSE,0,0,1.75,FALSE,Other,03/15/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,222274,,,TRUE,1,,FALSE,,,420,140,FALSE
228,61,10228,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,3.25,FALSE,300,300,0,0.13,FALSE,,12/30/2016,12/30/2016,12/21/2016,02/05/2017,,208,TAXPLAN,TAXPLAN,12/30/2016,12/30/2016,0,FALSE,0.5,50,0.5,50,FALSE,0,0,3.25,FALSE,Other,03/24/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,225895,,,TRUE,1,,FALSE,,,300,250,FALSE
229,61,10229,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,0,FALSE,450,450,0,1,FALSE,,12/29/2017,12/29/2017,12/07/2017,02/08/2018,,208,TAXPLAN,TAXPLAN,12/29/2017,12/29/2017,0,FALSE,3.75,580,3.75,580,FALSE,0,0,0,FALSE,Other,03/14/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,307431,,,TRUE,1,,FALSE,,,450,-130,TRUE
230,61,10230,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,3.35,FALSE,0,0,0,0.11,FALSE,,12/31/2013,12/31/2013,11/27/2013,12/31/2013,,208,TAXPLAN,TAXPLAN,12/31/2013,12/31/2013,0,FALSE,0.4,50,0.4,50,TRUE,0,0,3.35,FALSE,Other,10/04/2013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,32927,,,TRUE,1,,FALSE,,,0,-50,TRUE
231,61,10231,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,1.35,FALSE,0,0,0,0.64,FALSE,,12/31/2014,12/31/2014,10/22/2014,12/31/2014,,208,TAXPLAN,TAXPLAN,12/31/2014,12/31/2014,0,FALSE,2.4,361,2.4,361,TRUE,0,0,1.35,FALSE,Other,09/15/2014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,83627,,,TRUE,1,,FALSE,,,0,-361,TRUE
232,61,10232,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,1.95,FALSE,670,670,0,0.48,FALSE,,12/31/2015,12/31/2015,12/13/2015,02/09/2016,,208,TAXPLAN,TAXPLAN,12/31/2015,12/31/2015,0,FALSE,1.8,324,1.8,324,FALSE,0,0,1.95,FALSE,Other,03/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,144079,,,TRUE,1,,FALSE,,,670,346,FALSE
233,61,10233,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,2.75,FALSE,690,690,0,0.27,FALSE,,12/30/2016,12/30/2016,09/20/2016,02/05/2017,,208,TAXPLAN,TAXPLAN,12/30/2016,12/30/2016,0,FALSE,1,140,1,140,FALSE,0,0,2.75,FALSE,Other,03/15/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,218278,,,TRUE,1,,FALSE,,,690,550,FALSE
234,61,10234,Taxation,,14,TAX,TAX,Taxation,3,Plymouth LLC,25616209500,25616209500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,3.72,FALSE,38.75,38.75,0,0.01,FALSE,,12/31/2021,12/31/2021,01/12/2022,02/02/2022,,208,TAXPLAN,TAXPLAN,12/31/2021,12/31/2021,0,FALSE,0.03,4.65,0.03,4.65,FALSE,0,0,3.72,FALSE,Other,04/15/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,679571,,,TRUE,1,,FALSE,,,38.75,34.1,FALSE
235,61,10235,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-12.1,TRUE,885,885,0,1,FALSE,,12/31/2020,12/31/2020,09/18/2020,01/07/2021,,208,TAXPLAN,TAXPLAN,12/31/2020,12/31/2020,0,FALSE,15.85,2584.5,15.85,2584.5,TRUE,0,0,-12.1,FALSE,Other,04/15/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,568672,,,TRUE,1,,FALSE,,,885,-1699.5,TRUE
236,61,10236,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-5.95,TRUE,843.75,843.75,0,1,FALSE,,12/29/2017,12/29/2017,04/01/2017,02/08/2018,,208,TAXPLAN,TAXPLAN,12/29/2017,12/29/2017,0,FALSE,9.7,1562.5,9.7,1562.5,FALSE,0,0,-5.95,FALSE,Other,03/14/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,304379,,,TRUE,1,,FALSE,,,843.75,-718.75,TRUE
237,61,10237,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-11.8,TRUE,885,885,0,1,FALSE,,12/31/2019,12/31/2019,10/10/2019,01/08/2020,,208,TAXPLAN,TAXPLAN,12/31/2019,12/31/2019,0,FALSE,15.55,2885.5,15.55,2885.5,TRUE,0,0,-11.8,FALSE,Other,04/15/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,467693,,,TRUE,1,,FALSE,,,885,-2000.5,TRUE
238,61,10238,Taxation,,34,TAX,TAX,Taxation,21,WhiteRock Holdings,38684554500,38684554500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,0.35,FALSE,645,645,0,0.91,FALSE,,03/16/2020,03/16/2020,02/13/2020,12/31/2020,,59,1065,1065                      g,03/15/2020,03/16/2020,0,FALSE,3.4,510,3.4,510,FALSE,0,0,0.35,FALSE,2019 UltraTax CS,11/19/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,488507,,,TRUE,1,,FALSE,Extended,,645,135,FALSE
239,61,10239,Taxation,,11,TAX,TAX,Taxation,24,Plymouth LLC,20971824000,20971824000                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,3.75,2.63,FALSE,500,500,0,0.3,FALSE,,03/16/2020,03/16/2020,03/13/2020,01/26/2021,,59,1065,1065                      g,03/15/2020,03/16/2020,0,FALSE,1.12,265,1.12,265,FALSE,0,0,2.63,FALSE,Other,03/13/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,563061,,,TRUE,1,,FALSE,,,500,235,FALSE
240,61,10240,Taxation,,11,TAX,TAX,Taxation,24,Plymouth LLC,20971824000,20971824000                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,3.75,1.05,FALSE,500,500,0,0.72,FALSE,,03/15/2021,03/15/2021,02/26/2021,01/14/2022,,59,1065,1065                      g,03/15/2021,03/15/2021,0,FALSE,2.7,427.5,2.7,427.5,FALSE,0,0,1.05,FALSE,Other,10/31/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,597500,,,TRUE,1,,FALSE,,,500,72.5,FALSE
241,61,10241,Taxation,,95,TAX,TAX,Taxation,25,Plymouth LLC,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.75,1.52,FALSE,595,595,0,0.59,FALSE,,03/15/2021,03/15/2021,02/08/2021,01/14/2022,,59,1065,1065                      g,03/15/2021,03/15/2021,0,FALSE,2.23,328,2.23,328,FALSE,0,0,1.52,FALSE,Other,02/05/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,651742,,,TRUE,1,,FALSE,,,595,267,FALSE
242,61,10242,Taxation,,24,TAX,TAX,Taxation,17,StoryBook Ventures,23887591500,23887591500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,1.96,FALSE,703.75,703.75,0,0.48,FALSE,,03/15/2022,03/15/2022,11/17/2021,09/01/2022,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,1.79,369.5,1.79,369.5,TRUE,0,0,1.96,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,712985,,,TRUE,1,,FALSE,,,703.75,334.25,FALSE
243,61,10243,Taxation,,8,TAX,TAX,Taxation,22,Treehouse Ventures,37285951500,37285951500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,1.9,FALSE,660,660,0,0.49,FALSE,,03/15/2022,03/15/2022,02/14/2022,09/01/2022,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,1.85,478,1.85,478,TRUE,0,0,1.9,FALSE,Other,02/13/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,746355,,,TRUE,1,,FALSE,,,660,182,FALSE
244,61,10244,Taxation,,34,TAX,TAX,Taxation,21,WhiteRock Holdings,38684554500,38684554500                              `,5,3,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,2.73,FALSE,390,390,0,0.27,FALSE,,03/15/2018,03/15/2018,03/07/2018,12/31/2018,,59,1065,1065                      g,03/15/2018,03/15/2018,0,FALSE,1.02,145.6,1.02,145.6,FALSE,0,0,2.73,FALSE,Other,12/13/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,366285,,,TRUE,1,,FALSE,,,390,244.4,FALSE
245,61,10245,Taxation,,34,TAX,TAX,Taxation,21,WhiteRock Holdings,38684554500,38684554500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,0.25,FALSE,652.5,652.5,0,0.93,FALSE,,03/15/2022,03/15/2022,03/17/2022,08/31/2022,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,3.5,622.5,3.5,622.5,FALSE,0,0,0.25,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,711533,,,TRUE,1,,FALSE,,,652.5,30,FALSE
246,61,10246,Taxation,,11,TAX,TAX,Taxation,24,Plymouth LLC,20971824000,20971824000                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,2.56,FALSE,500,500,0,0.32,FALSE,,03/15/2022,03/15/2022,05/17/2022,02/06/2023,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,1.19,195.7,1.19,195.7,FALSE,0,0,2.56,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,713301,,,TRUE,1,,FALSE,,,500,304.3,FALSE
247,61,10247,Taxation,,95,TAX,TAX,Taxation,25,Plymouth LLC,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.75,0.22,FALSE,651.25,651.25,0,0.94,FALSE,,03/15/2022,03/15/2022,02/15/2022,02/06/2023,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,3.53,533.65,3.53,533.65,FALSE,0,0,0.22,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,714225,,,TRUE,1,,FALSE,,,651.25,117.6,FALSE
248,61,10248,Taxation,,8,TAX,TAX,Taxation,22,Treehouse Ventures,37285951500,37285951500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,3.58,FALSE,450,450,0,0.05,FALSE,,03/15/2021,03/15/2021,01/26/2023,02/06/2023,,59,1065,1065                      g,03/15/2021,03/15/2021,0,FALSE,0.17,31.45,0.17,31.45,FALSE,0,0,3.58,FALSE,Other,02/13/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,746359,,,TRUE,1,,FALSE,,,450,418.55,FALSE
249,61,10249,Taxation,,8,TAX,TAX,Taxation,22,Treehouse Ventures,37285951500,37285951500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,0.59,FALSE,341.25,341.25,0,0.84,FALSE,,03/15/2022,03/15/2022,02/14/2022,02/06/2023,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,3.16,348.5,3.16,348.5,FALSE,0,0,0.59,FALSE,Other,02/13/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,746363,,,TRUE,1,,FALSE,,,341.25,-7.25,TRUE
250,61,10250,Taxation,,15,TAX,TAX,Taxation,5,Big Three Technologies,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,2.75,FALSE,975,975,0,0.27,FALSE,,04/15/2015,04/15/2015,02/26/2015,12/29/2015,,59,1065,1065                      g,04/15/2015,04/15/2015,0,FALSE,1,142.5,1,142.5,FALSE,0,0,2.75,FALSE,Other,12/31/2014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,111817,,,TRUE,1,,FALSE,,,975,832.5,FALSE
251,61,10251,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,1.25,FALSE,390,390,0,0.67,FALSE,,04/15/2015,04/15/2015,01/12/2015,12/29/2015,,59,1065,1065                      g,04/15/2015,04/15/2015,0,FALSE,2.5,325,2.5,325,FALSE,0,0,1.25,FALSE,Other,12/31/2014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,111861,,,TRUE,1,,FALSE,,,390,65,FALSE
252,61,10252,Taxation,,15,TAX,TAX,Taxation,5,Big Three Technologies,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,3.09,FALSE,1087.5,1087.5,0,0.18,FALSE,,03/15/2019,03/15/2019,02/18/2019,09/30/2019,,59,1065,1065                      g,03/15/2019,03/15/2019,0,FALSE,0.66,102.5,0.66,102.5,FALSE,0,0,3.09,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,423175,,,TRUE,1,,FALSE,,,1087.5,985,FALSE
253,61,10253,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,3.75,1.3,FALSE,670,670,0,0.65,FALSE,,03/15/2021,03/15/2021,01/26/2021,01/14/2022,,59,1065,1065                      g,03/15/2021,03/15/2021,0,FALSE,2.45,389.25,2.45,389.25,FALSE,0,0,1.3,FALSE,Other,10/31/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,593032,,,TRUE,1,,FALSE,,,670,280.75,FALSE
254,61,10254,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-0.75,TRUE,285,285,0,1,FALSE,,04/15/2014,04/15/2014,03/04/2014,04/28/2014,,59,1065,1065                      g,04/15/2014,04/15/2014,0,FALSE,4.5,1046.5,4.5,1046.5,TRUE,0,0,-0.75,FALSE,Other,05/17/2013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,17005,,,TRUE,1,,FALSE,,,285,-761.5,TRUE
255,61,10255,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,3.75,-4.87,TRUE,675,675,0,1,FALSE,,03/15/2022,03/15/2022,01/26/2022,08/30/2022,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,8.62,1232.75,8.62,1232.75,FALSE,0,0,-4.87,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,709781,,,TRUE,1,,FALSE,,,675,-557.75,TRUE
256,61,10256,Taxation,,32,TAX,TAX,Taxation,26,Plymouth LLC,24744118500,24744118500                              `,5,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-4.82,TRUE,762.5,762.5,0,1,FALSE,,03/15/2022,03/15/2022,02/14/2022,02/06/2023,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,8.57,1513.2,8.57,1513.2,FALSE,0,0,-4.82,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,712965,,,TRUE,1,,FALSE,,,762.5,-750.7,TRUE
257,61,10257,Taxation,,15,TAX,TAX,Taxation,5,Big Three Technologies,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,-2.14,TRUE,1312.5,1312.5,0,1,FALSE,,03/15/2022,03/15/2022,04/08/2022,02/06/2023,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,5.89,959.95,5.89,959.95,FALSE,0,0,-2.14,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,709745,,,TRUE,1,,FALSE,,,1312.5,352.55,FALSE
258,61,10258,Taxation,,96,TAX,TAX,Taxation,14,StoryBook Ventures,35909826000,35909826000                              `,5,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.75,-26.4,TRUE,666.25,666.25,0,1,FALSE,,03/15/2022,03/15/2022,02/02/2022,08/30/2022,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,30.15,3971.15,30.15,3971.15,FALSE,0,0,-26.4,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,711305,,,TRUE,1,,FALSE,,,666.25,-3304.9,TRUE
259,61,10259,Taxation,,78,TAX,TAX,Taxation,15,Big Three Technologies,34283535000,34283535000                              `,5,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.75,-1.17,TRUE,462.5,462.5,0,1,FALSE,,03/15/2022,03/15/2022,02/09/2022,07/26/2022,,59,1065,1065                      g,03/15/2022,03/15/2022,0,FALSE,4.92,736.9,4.92,736.9,FALSE,0,0,-1.17,FALSE,Other,10/31/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,712941,,,TRUE,1,,FALSE,,,462.5,-274.4,TRUE
