sheet_entry_KEY,update__staff_KEY,staff_KEY,staff__staff_id,staff__staff_id_sortable,staff__description,sheet_date,approved__staff_KEY,approved__staff_id,approved__staff_id_sortable,approved__description,approved_date,posted__staff_KEY,posted__staff_id,posted__staff_id_sortable,posted__description,posted_date,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office_KEY,historical_client_partner__staff_KEY,client__manager__staff_KEY,client__associate__staff_KEY,engagement_KEY,engagement__description,engagement__client_KEY,engagement__engagement_template_KEY,engagement__engagement_template__engagement_template_id,engagement__engagement_template__engagement_template_id_sortable,engagement__engagement_type_KEY,engagement__office_KEY,engagement__biller__staff_KEY,engagement__reviewer__staff_KEY,engagement__manager__staff_KEY,activity_KEY,activity__activity_id,activity__activity_id_sortable,activity__description,activity__activity_category_KEY,activity__activity_class_KEY,activity__activity_status_KEY,activity__billing_rate_type_KEY,activity__rate_type_KEY,activity__activity_method_KEY,activity__activity_surcharge_method_KEY,entry_date,staff_billing_rate_KEY,staff_billing_rate__staff_rate_table_KEY,staff_billing_rate__billing_rate_type_KEY,units,unit_cost,unit_price,amount,comment,biller_note,complete,sheet_entry_type_KEY,sheet_entry_type__description,billed,open_date,live_open_amount,live_open_units,posted_open_amount,posted_open_units,timer_KEY,timer_start_utc,billing_rate_type__description,project__schedule_item_KEY,project_KEY,project_template__project_template_id,project_template__project_template_id_sortable,project__description,task__schedule_item_KEY,task_KEY,task__task_order_description,education_course__schedule_item_KEY,calculated_amount,amount_is_overridden,sheet_entry_has_links,sheet_entry_has_custom_values,integration_application_KEY,integration_application__description,table_information_KEY,constant_1,constant_2,constant_3,constant_4,constant_5,constant_6,constant_7,constant_8,constant_9,constant_10
3185,40,40,3692JH,Z00000003692JH                            g,"Harrington, John",12/14/2022,40,3692JH,Z00000003692JH                            g,"Harrington, John",12/14/2022,40,3692JH,Z00000003692JH                            g,"Harrington, John",12/14/2022,23,25616209500,25616209500                              `,BrightFutures Finance,3,80,121,94,84,Taxation,23,TAX,TAX,TAX,4,3,121,80,121,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,12/14/2022,5062,3370,1,0.5,0,150,75,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,817745,90,TAXAMENDTR,TAXAMENDTR,Taxation,817746,533,,,75,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3186,40,40,3692JH,Z00000003692JH                            g,"Harrington, John",12/14/2022,40,3692JH,Z00000003692JH                            g,"Harrington, John",12/14/2022,40,3692JH,Z00000003692JH                            g,"Harrington, John",12/14/2022,23,25616209500,25616209500                              `,BrightFutures Finance,3,80,121,94,84,Taxation,23,TAX,TAX,TAX,4,3,121,80,121,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,12/14/2022,7405,8897,1,0.5,0,150,75,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,817749,91,TAXAMENDTR,TAXAMENDTR,Taxation,817750,413,,,75,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3187,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",02/08/2014,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",04/04/2014,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",04/04/2014,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/08/2014,9764,5961,1,1.5,32,80,120,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,45784,168,ACCOUNTING,ACCOUNTING,Accounting,45785,204,,,120,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3188,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",11/14/2013,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",01/04/2014,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",01/04/2014,4,27956983500,27956983500                              `,WealthWave Advisors,1,94,94,6,92,Accounting,4,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,11/14/2013,9429,4673,1,0.75,28.8,72,54,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,29751,186,ACCOUNTING,ACCOUNTING,Accounting,29752,131,,,54,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3189,61,71,4193AB,Z00000004193AB                            g,"Beasley, Anya",02/19/2015,71,4193AB,Z00000004193AB                            g,"Beasley, Anya",04/23/2015,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",04/23/2015,13,28361139000,28361139000                              `,PrimePulse Accountancy,1,71,137,6,36,Taxation,13,TAX,TAX,TAX,4,1,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/19/2015,4366,5820,1,0.15,60,150,22.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,105060,296,1040,1040,Taxation,105061,73,,,22.5,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3190,61,71,4193AB,Z00000004193AB                            g,"Beasley, Anya",03/16/2015,71,4193AB,Z00000004193AB                            g,"Beasley, Anya",04/23/2015,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",04/23/2015,13,28361139000,28361139000                              `,PrimePulse Accountancy,1,71,137,6,36,Taxation,13,TAX,TAX,TAX,4,1,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/16/2015,5660,5934,1,3.5,60,150,525,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,105060,296,1040,1040,Taxation,105061,73,,,525,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3191,61,71,4193AB,Z00000004193AB                            g,"Beasley, Anya",03/18/2016,71,4193AB,Z00000004193AB                            g,"Beasley, Anya",05/03/2016,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",05/03/2016,13,28361139000,28361139000                              `,PrimePulse Accountancy,1,71,137,6,36,Taxation,13,TAX,TAX,TAX,4,1,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/18/2016,7048,9650,1,1.5,72,180,270,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,172450,307,1040,1040,Taxation,172451,640,,,270,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3192,61,71,4193AB,Z00000004193AB                            g,"Beasley, Anya",03/10/2016,71,4193AB,Z00000004193AB                            g,"Beasley, Anya",05/03/2016,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",05/03/2016,13,28361139000,28361139000                              `,PrimePulse Accountancy,1,71,137,6,36,Taxation,13,TAX,TAX,TAX,4,1,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/10/2016,3849,2657,1,0.4,72,180,72,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,172450,307,1040,1040,Taxation,172451,640,,,72,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3193,61,94,4081OL,Z00000004081OL                            g,"Lowe, Otis",02/24/2018,94,4081OL,Z00000004081OL                            g,"Lowe, Otis",04/03/2018,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",04/03/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,76,Taxation,1,TAX,TAX,TAX,4,1,94,94,94,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/24/2018,4323,2473,1,0.5,60,150,75,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,339083,304,1040,1040,Taxation,339084,123,,,75,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3194,96,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",10/11/2017,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",10/11/2017,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",10/11/2017,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,97,Payroll,14,PAYROLL,PAYROLL,PAYROLL,3,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,10/11/2017,9985,6201,1,0.5,56,135,67.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,322811,128,PAYROMTHLY,PAYROMTHLY,Payroll,322814,82,,,54,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3195,96,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",11/20/2017,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",11/20/2017,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",11/20/2017,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,97,Payroll,14,PAYROLL,PAYROLL,PAYROLL,3,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,11/20/2017,3162,3351,1,0.5,56,135,67.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,322811,128,PAYROMTHLY,PAYROMTHLY,Payroll,322814,82,,,54,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3196,96,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",11/07/2017,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",11/07/2017,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",11/07/2017,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,97,Payroll,14,PAYROLL,PAYROLL,PAYROLL,3,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,11/07/2017,3857,4104,1,0.5,56,135,67.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,322811,128,PAYROMTHLY,PAYROMTHLY,Payroll,322814,82,,,54,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3197,96,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",04/25/2018,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",04/25/2018,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",04/25/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,97,Payroll,14,PAYROLL,PAYROLL,PAYROLL,3,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,04/25/2018,3260,7389,1,0.5,56,140,70,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,368600,16,PAYROMTHLY,PAYROMTHLY,Payroll,368601,474,,,56,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3198,29,29,3035IA,Z00000003035IA                            g,"Ayers, Ismail",10/13/2021,29,3035IA,Z00000003035IA                            g,"Ayers, Ismail",10/13/2021,29,3035IA,Z00000003035IA                            g,"Ayers, Ismail",10/13/2021,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,99,Accounting,14,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,92,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,10/13/2021,7809,2860,1,0.33,0,115,0.33,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,687981,191,VPACCOUNTIN,VPACCOUNTIN,Accounting,687986,46,,,37.95,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3199,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",07/09/2013,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",07/09/2013,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",07/10/2013,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,07/09/2013,8320,2298,1,0.25,28.8,72,18,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,27903,135,JULACCOUNT,JULACCOUNT,Accounting,27904,137,,,18,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3200,61,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",01/05/2015,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",01/31/2015,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",01/31/2015,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,01/05/2015,9847,4583,1,0.25,46,115,28.75,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,60215,169,ACCOUNTING,ACCOUNTING,Accounting,60216,239,,,28.75,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3201,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",08/16/2016,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",08/17/2016,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",08/17/2016,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,08/16/2016,2502,3134,1,0.5,48,120,60,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,206709,175,ACCOUNTING,ACCOUNTING,Accounting,206710,100,,,60,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3202,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",10/05/2017,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",12/06/2017,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",12/06/2017,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,10/05/2017,3543,7063,1,1,54,135,135,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,276562,178,ACCOUNTING,ACCOUNTING,Accounting,276563,162,,,135,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3203,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",07/31/2017,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",08/01/2017,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",08/01/2017,4,27956983500,27956983500                              `,WealthWave Advisors,1,94,94,6,92,Accounting,4,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,07/31/2017,8204,5593,1,0.35,54,135,47.25,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,275680,177,ACCOUNTING,ACCOUNTING,Accounting,275681,116,,,47.25,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3204,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",01/21/2015,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",01/31/2015,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",01/31/2015,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,01/21/2015,6350,7600,1,0.1,46,115,11.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,133459,171,ACCOUNTING,ACCOUNTING,Accounting,133460,184,,,11.5,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3205,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",06/07/2013,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",06/22/2013,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",06/22/2013,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,06/07/2013,8539,8952,1,0.5,28.8,72,36,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,27895,134,MAYACCOUNT,MAYACCOUNT,Accounting,27896,360,,,36,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3206,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",06/10/2013,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",06/22/2013,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",06/22/2013,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,06/10/2013,9581,7262,1,0.25,28.8,72,18,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,27895,134,MAYACCOUNT,MAYACCOUNT,Accounting,27896,360,,,18,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3207,61,94,4081OL,Z00000004081OL                            g,"Lowe, Otis",04/07/2018,94,4081OL,Z00000004081OL                            g,"Lowe, Otis",08/03/2018,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",08/03/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,76,Taxation,1,TAX,TAX,TAX,4,1,94,94,94,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,04/07/2018,4710,9878,1,0.5,60,150,75,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,339083,304,1040,1040,Taxation,339084,123,,,75,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3208,61,76,4337JW,Z00000004337JW                            g,"Ward, Jaime",03/31/2014,76,4337JW,Z00000004337JW                            g,"Ward, Jaime",04/01/2014,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",04/01/2014,2,35062011000,35062011000                              `,UnityVault Bank,1,84,87,6,13,Taxation,2,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/31/2014,7739,2867,1,2.4,52,130,312,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,8436,12,1040,1040,Taxation,8437,566,,,312,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3209,61,53,4159SJ,Z00000004159SJ                            g,"Jennings, Sydney",02/25/2016,53,4159SJ,Z00000004159SJ                            g,"Jennings, Sydney",02/26/2016,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",02/26/2016,5,34283535000,34283535000                              `,HorizonBank Corp,1,84,87,6,15,Taxation,5,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/25/2016,8088,5843,1,0.65,56,140,91,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,201158,324,1065,1065,Taxation,201159,458,,,91,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3210,61,53,4159SJ,Z00000004159SJ                            g,"Jennings, Sydney",02/25/2016,53,4159SJ,Z00000004159SJ                            g,"Jennings, Sydney",02/26/2016,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",02/26/2016,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,1,84,87,6,17,Taxation,7,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/25/2016,6735,5977,1,0.1,56,140,14,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,178379,41,1120S,1120S,Taxation,178380,620,,,14,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3211,61,53,4159SJ,Z00000004159SJ                            g,"Jennings, Sydney",02/25/2016,53,4159SJ,Z00000004159SJ                            g,"Jennings, Sydney",02/26/2016,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",02/26/2016,6,30923067000,30923067000                              `,MarketMingle Stores,1,84,87,6,19,Outsourced CFO,6,OCFO,OCFO,OCFO,1,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/25/2016,7137,7244,1,0.5,56,140,70,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,179312,114,COMPNODISC,COMPNODISC,Outsourced CFO,179313,359,,,70,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3212,61,104,3121OT,Z00000003121OT                            g,"Tran, Osian",03/08/2017,104,3121OT,Z00000003121OT                            g,"Tran, Osian",04/15/2017,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",04/15/2017,6,30923067000,30923067000                              `,MarketMingle Stores,1,84,87,6,16,Taxation,6,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/08/2017,9388,2282,1,0.1,48,120,12,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,269557,216,1120S,1120S,Taxation,269558,307,,,12,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3213,61,58,2994LL,Z00000002994LL                            g,"Levy, Leroy",04/06/2018,58,2994LL,Z00000002994LL                            g,"Levy, Leroy",04/07/2018,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",04/07/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,96,Taxation,14,TAX,TAX,TAX,4,1,136,87,136,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,04/06/2018,8474,7995,1,0.3,60,150,45,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,322440,276,1065,1065,Taxation,322456,68,,,45,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3214,61,58,2994LL,Z00000002994LL                            g,"Levy, Leroy",12/06/2019,58,2994LL,Z00000002994LL                            g,"Levy, Leroy",12/09/2019,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",12/09/2019,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,99,Accounting,14,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,92,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,12/06/2019,6388,3749,1,0.85,68,170,144.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,450042,183,ACCOUNTING,ACCOUNTING,Accounting,450043,28,,,144.5,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3215,61,107,3746HM,Z00000003746HM                            g,"Mclean, Haydn",01/25/2017,107,3746HM,Z00000003746HM                            g,"Mclean, Haydn",04/25/2017,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",04/25/2017,11,37285951500,37285951500                              `,TrustTide Banking,2,70,94,49,63,Taxation,11,TAX,TAX,TAX,4,2,94,70,94,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,01/25/2017,6008,6798,1,0.25,48,120,30,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,272056,217,1120S,1120S,Taxation,272057,255,,,30,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3216,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",11/11/2016,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",11/14/2016,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",11/15/2016,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,11/11/2016,6789,4431,1,0.25,48,120,30,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,206709,175,ACCOUNTING,ACCOUNTING,Accounting,206710,100,,,30,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3217,61,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",01/19/2016,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",01/20/2016,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",01/21/2016,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,01/19/2016,3022,8761,1,0.5,46,115,57.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,133459,171,ACCOUNTING,ACCOUNTING,Accounting,133460,184,,,57.5,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3218,61,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",08/29/2018,96,2027MC,Z00000002027MC                            g,"Colon, Malachi",08/29/2018,61,2014HM,Z00000002014HM                            g,"Moss, Haleema",08/29/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,99,Accounting,14,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,92,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,08/29/2018,8654,3751,1,1.5,56,140,210,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,375334,34,ACCOUNTING,ACCOUNTING,Accounting,375335,408,,,210,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
3219,92,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",09/14/2017,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",09/15/2017,92,4194AM,Z00000004194AM                            g,"Murphy, Asia",09/15/2017,1,38684554500,38684554500                              `,LedgerLogic Accounting,1,94,94,6,93,Accounting,1,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,09/14/2017,2825,4128,1,0.75,54,135,101.25,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,276562,178,ACCOUNTING,ACCOUNTING,Accounting,276563,162,,,101.25,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
